date,consumption,temperature,precipitation,irradiation,price_SIPX,cloudiness,holiday
2024-01-18 07:00:00,1828.0,7.9,1.8,0.0,110.22,93.0,0
2024-01-18 08:00:00,1817.0,8.2,1.2,3.0,124.77,93.0,0
2024-01-18 09:00:00,1762.0,7.8,0.1,39.0,121.02,93.0,0
2024-01-18 10:00:00,1753.0,8.5,0.7,53.0,115.29,93.0,0
2024-01-18 11:00:00,1763.0,8.8,0.0,80.0,111.19,93.0,0
2024-01-18 12:00:00,1702.0,9.9,0.0,281.0,103.99,93.0,0
2024-01-18 13:00:00,1606.0,11.1,0.0,297.0,98.77,93.0,0
2024-01-18 14:00:00,1595.0,11.0,0.0,303.0,99.41,93.0,0
2024-01-18 15:00:00,1601.0,10.1,0.0,175.0,103.45,93.0,0
2024-01-18 16:00:00,1730.0,9.5,0.0,105.0,107.37,93.0,0
2024-01-18 17:00:00,1810.0,7.2,0.0,7.0,110.55,93.0,0
2024-01-18 18:00:00,1819.0,8.7,0.0,0.0,107.15,93.0,0
2024-01-18 19:00:00,1804.0,7.5,0.0,0.0,103.33,93.0,0
2024-01-18 20:00:00,1724.0,7.4,0.0,0.0,96.78,93.0,0
2024-01-18 21:00:00,1628.0,6.3,0.0,0.0,84.12,93.0,0
2024-01-18 22:00:00,1461.0,6.1,0.0,0.0,82.28,93.0,0
2024-01-18 23:00:00,1374.0,6.5,0.0,0.0,73.61,93.0,0
2024-01-19 00:00:00,1283.0,6.0,0.0,0.0,70.5,73.0,0
2024-01-19 01:00:00,1220.0,6.0,0.0,0.0,66.44,73.0,0
2024-01-19 02:00:00,1198.0,5.5,0.0,0.0,65.94,73.0,0
2024-01-19 03:00:00,1215.0,5.2,0.4,0.0,62.76,73.0,0
2024-01-19 04:00:00,1242.0,5.8,1.1,0.0,63.32,73.0,0
2024-01-19 05:00:00,1374.0,5.7,2.0,0.0,67.55,73.0,0
2024-01-19 06:00:00,1751.0,4.2,2.3,0.0,78.26,73.0,0
2024-01-19 07:00:00,1932.0,0.4,2.3,0.0,91.31,73.0,0
2024-01-19 08:00:00,1972.0,0.3,3.6,0.0,104.27,73.0,0
2024-01-19 09:00:00,1987.0,0.2,2.6,4.0,103.4,73.0,0
2024-01-19 10:00:00,2042.0,0.0,2.6,9.0,96.44,73.0,0
2024-01-19 11:00:00,2010.0,-0.5,2.6,28.0,86.79,73.0,0
2024-01-19 12:00:00,2008.0,-0.6,1.2,33.0,78.14,73.0,0
2024-01-19 13:00:00,1973.0,-0.5,0.7,96.0,73.91,73.0,0
2024-01-19 14:00:00,1852.0,-0.2,0.4,89.0,75.74,73.0,0
2024-01-19 15:00:00,1844.0,-0.2,0.0,82.0,88.72,73.0,0
2024-01-19 16:00:00,1837.0,-0.6,0.0,42.0,94.51,73.0,0
2024-01-19 17:00:00,1907.0,-1.5,0.0,3.0,100.73,73.0,0
2024-01-19 18:00:00,1939.0,-2.5,0.0,0.0,99.26,73.0,0
2024-01-19 19:00:00,1901.0,-3.5,0.0,0.0,94.75,73.0,0
2024-01-19 20:00:00,1839.0,-6.2,0.0,0.0,86.66,73.0,0
2024-01-19 21:00:00,1718.0,-7.1,0.0,0.0,74.68,73.0,0
2024-01-19 22:00:00,1599.0,-6.4,0.0,0.0,76.35,73.0,0
2024-01-19 23:00:00,1506.0,-9.4,0.0,0.0,68.1,73.0,0
2024-01-20 00:00:00,1460.0,-11.4,0.0,0.0,70.05,20.0,0
2024-01-20 01:00:00,1400.0,-11.9,0.0,0.0,64.52,20.0,0
2024-01-20 02:00:00,1378.0,-12.9,0.0,0.0,65.72,20.0,0
2024-01-20 03:00:00,1383.0,-14.3,0.0,0.0,63.0,20.0,0
2024-01-20 04:00:00,1379.0,-14.1,0.0,0.0,62.36,20.0,0
2024-01-20 05:00:00,1456.0,-15.1,0.0,0.0,62.96,20.0,0
2024-01-20 06:00:00,1576.0,-15.2,0.0,0.0,65.01,20.0,0
2024-01-20 07:00:00,1748.0,-14.2,0.0,0.0,69.79,20.0,0
2024-01-20 08:00:00,1836.0,-15.8,0.0,4.0,77.85,20.0,0
2024-01-20 09:00:00,1845.0,-13.9,0.0,33.0,81.31,20.0,0
2024-01-20 10:00:00,1819.0,-9.7,0.0,52.0,75.41,20.0,0
2024-01-20 11:00:00,1776.0,-6.4,0.0,85.0,72.69,20.0,0
2024-01-20 12:00:00,1738.0,-5.6,0.0,417.0,69.98,20.0,0
2024-01-20 13:00:00,1655.0,-2.1,0.0,422.0,69.09,20.0,0
2024-01-20 14:00:00,1559.0,-4.0,0.0,367.0,73.4,20.0,0
2024-01-20 15:00:00,1546.0,-1.3,0.0,254.0,80.08,20.0,0
2024-01-20 16:00:00,1654.0,-4.2,0.0,108.0,90.15,20.0,0
2024-01-20 17:00:00,1760.0,-8.8,0.0,6.0,96.85,20.0,0
2024-01-20 18:00:00,1779.0,-11.0,0.0,0.0,100.84,20.0,0
2024-01-20 19:00:00,1782.0,-11.8,0.0,0.0,92.76,20.0,0
2024-01-20 20:00:00,1728.0,-11.2,0.0,0.0,87.1,20.0,0
2024-01-20 21:00:00,1630.0,-11.8,0.0,0.0,76.23,20.0,0
2024-01-20 22:00:00,1531.0,-11.3,0.0,0.0,75.65,20.0,0
2024-01-20 23:00:00,1439.0,-11.8,0.0,0.0,69.13,20.0,0
2024-01-21 00:00:00,1358.0,-12.0,0.0,0.0,69.02,60.0,0
2024-01-21 01:00:00,1315.0,-12.2,0.0,0.0,57.88,60.0,0
2024-01-21 02:00:00,1325.0,-13.5,0.0,0.0,55.15,60.0,0
2024-01-21 03:00:00,1308.0,-13.6,0.0,0.0,50.89,60.0,0
2024-01-21 04:00:00,1320.0,-13.0,0.0,0.0,52.19,60.0,0
2024-01-21 05:00:00,1364.0,-13.1,0.0,0.0,57.16,60.0,0
2024-01-21 06:00:00,1431.0,-13.2,0.0,0.0,56.76,60.0,0
2024-01-21 07:00:00,1531.0,-12.4,0.0,0.0,62.0,60.0,0
2024-01-21 08:00:00,1666.0,-13.6,0.0,8.0,64.48,60.0,0
2024-01-21 09:00:00,1715.0,-12.8,0.0,97.0,59.0,60.0,0
2024-01-21 10:00:00,1689.0,-12.4,0.0,252.0,55.0,60.0,0
2024-01-21 11:00:00,1659.0,-10.1,0.0,373.0,53.13,60.0,0
2024-01-21 12:00:00,1575.0,-5.6,0.0,420.0,47.16,60.0,0
2024-01-21 13:00:00,1487.0,-4.1,0.0,412.0,47.07,60.0,0
2024-01-21 14:00:00,1450.0,-2.9,0.0,341.0,55.18,60.0,0
2024-01-21 15:00:00,1466.0,-3.1,0.0,227.0,67.1,60.0,0
2024-01-21 16:00:00,1583.0,-5.4,0.0,101.0,83.52,60.0,0
2024-01-21 17:00:00,1700.0,-8.3,0.0,7.0,86.49,60.0,0
2024-01-21 18:00:00,1771.0,-11.5,0.0,0.0,90.22,60.0,0
2024-01-21 19:00:00,1783.0,-11.4,0.0,0.0,86.44,60.0,0
2024-01-21 20:00:00,1719.0,-11.3,0.0,0.0,82.91,60.0,0
2024-01-21 21:00:00,1642.0,-12.2,0.0,0.0,65.61,60.0,0
2024-01-21 22:00:00,1545.0,-11.7,0.0,0.0,64.79,60.0,0
2024-01-21 23:00:00,1458.0,-10.9,0.0,0.0,59.85,60.0,0
2024-01-22 00:00:00,1412.0,-9.9,0.0,0.0,50.97,93.0,0
2024-01-22 01:00:00,1381.0,-9.7,0.0,0.0,52.28,93.0,0
2024-01-22 02:00:00,1368.0,-9.9,0.0,0.0,49.8,93.0,0
2024-01-22 03:00:00,1371.0,-10.8,0.0,0.0,42.65,93.0,0
2024-01-22 04:00:00,1438.0,-10.6,0.0,0.0,47.99,93.0,0
2024-01-22 05:00:00,1569.0,-12.1,0.0,0.0,67.63,93.0,0
2024-01-22 06:00:00,1927.0,-11.9,0.0,0.0,91.2,93.0,0
2024-01-22 07:00:00,2156.0,-12.6,0.0,0.0,114.5,93.0,0
2024-01-22 08:00:00,2171.0,-13.1,0.0,10.0,113.3,93.0,0
2024-01-22 09:00:00,2101.0,-13.1,0.0,91.0,114.0,93.0,0
2024-01-22 10:00:00,2007.0,-10.2,0.0,272.0,80.11,93.0,0
2024-01-22 11:00:00,1971.0,-7.2,0.0,370.0,77.14,93.0,0
2024-01-22 12:00:00,1962.0,-4.7,0.0,428.0,64.7,93.0,0
2024-01-22 13:00:00,1974.0,-5.1,0.0,290.0,81.94,93.0,0
2024-01-22 14:00:00,1896.0,-2.8,0.0,265.0,83.09,93.0,0
2024-01-22 15:00:00,1904.0,-3.3,0.0,202.0,87.43,93.0,0
2024-01-22 16:00:00,1959.0,-4.5,0.0,77.0,99.1,93.0,0
2024-01-22 17:00:00,2015.0,-6.0,0.0,6.0,95.64,93.0,0
2024-01-22 18:00:00,2062.0,-7.0,0.0,0.0,90.59,93.0,0
2024-01-22 19:00:00,2039.0,-6.6,0.0,0.0,107.86,93.0,0
2024-01-22 20:00:00,1958.0,-6.0,0.0,0.0,93.79,93.0,0
2024-01-22 21:00:00,1813.0,-5.3,0.0,0.0,80.1,93.0,0
2024-01-22 22:00:00,1638.0,-4.6,0.0,0.0,80.57,93.0,0
2024-01-22 23:00:00,1523.0,-1.5,0.0,0.0,70.0,93.0,0
2024-01-23 00:00:00,1438.0,-2.5,0.0,0.0,51.9,17.0,0
2024-01-23 01:00:00,1399.0,-2.8,0.0,0.0,51.83,17.0,0
2024-01-23 02:00:00,1392.0,-4.4,0.0,0.0,53.67,17.0,0
2024-01-23 03:00:00,1413.0,-5.7,0.0,0.0,49.54,17.0,0
2024-01-23 04:00:00,1433.0,-8.1,0.0,0.0,53.64,17.0,0
2024-01-23 05:00:00,1578.0,-8.8,0.0,0.0,69.39,17.0,0
2024-01-23 06:00:00,1919.0,-9.4,0.0,0.0,94.06,17.0,0
2024-01-23 07:00:00,2088.0,-10.8,0.0,0.0,104.11,17.0,0
2024-01-23 08:00:00,2071.0,-8.7,0.0,18.0,102.24,17.0,0
2024-01-23 09:00:00,1965.0,-7.6,0.0,124.0,89.52,17.0,0
2024-01-23 10:00:00,1853.0,-4.1,0.0,237.0,78.52,17.0,0
2024-01-23 11:00:00,1812.0,-2.1,0.0,252.0,66.86,17.0,0
2024-01-23 12:00:00,1764.0,-0.4,0.0,407.0,61.38,17.0,0
2024-01-23 13:00:00,1742.0,-0.6,0.0,338.0,63.09,17.0,0
2024-01-23 14:00:00,1667.0,1.0,0.0,368.0,73.84,17.0,0
2024-01-23 15:00:00,1716.0,0.5,0.0,258.0,82.16,17.0,0
2024-01-23 16:00:00,1851.0,-0.2,0.0,106.0,92.95,17.0,0
2024-01-23 17:00:00,1949.0,-2.4,0.0,12.0,105.98,17.0,0
2024-01-23 18:00:00,2024.0,-3.8,0.0,0.0,103.04,17.0,0
2024-01-23 19:00:00,2010.0,-5.3,0.0,0.0,92.91,17.0,0
2024-01-23 20:00:00,1947.0,-6.7,0.0,0.0,89.14,17.0,0
2024-01-23 21:00:00,1791.0,-6.8,0.0,0.0,78.46,17.0,0
2024-01-23 22:00:00,1660.0,-7.1,0.0,0.0,72.26,17.0,0
2024-01-23 23:00:00,1546.0,-7.5,0.0,0.0,54.62,17.0,0
2024-01-24 00:00:00,1451.0,-7.8,0.0,0.0,56.96,60.0,0
2024-01-24 01:00:00,1411.0,-6.4,0.0,0.0,57.35,60.0,0
2024-01-24 02:00:00,1384.0,-6.3,0.0,0.0,54.71,60.0,0
2024-01-24 03:00:00,1394.0,-5.4,0.0,0.0,45.92,60.0,0
2024-01-24 04:00:00,1446.0,-5.9,0.0,0.0,47.58,60.0,0
2024-01-24 05:00:00,1564.0,-6.0,0.0,0.0,62.0,60.0,0
2024-01-24 06:00:00,1901.0,-5.5,0.0,0.0,77.41,60.0,0
2024-01-24 07:00:00,2082.0,-5.5,0.0,0.0,96.36,60.0,0
2024-01-24 08:00:00,2050.0,-5.4,0.0,15.0,98.2,60.0,0
2024-01-24 09:00:00,1974.0,-4.1,0.0,110.0,92.35,60.0,0
2024-01-24 10:00:00,1894.0,-3.4,0.0,156.0,87.52,60.0,0
2024-01-24 11:00:00,1817.0,-1.4,0.0,285.0,87.09,60.0,0
2024-01-24 12:00:00,1759.0,-0.6,0.0,395.0,83.23,60.0,0
2024-01-24 13:00:00,1749.0,1.0,0.0,375.0,84.97,60.0,0
2024-01-24 14:00:00,1686.0,2.7,0.0,340.0,89.67,60.0,0
2024-01-24 15:00:00,1736.0,2.5,0.0,224.0,88.35,60.0,0
2024-01-24 16:00:00,1819.0,5.1,0.0,106.0,89.82,60.0,0
2024-01-24 17:00:00,1934.0,-0.3,0.0,10.0,94.66,60.0,0
2024-01-24 18:00:00,1954.0,-0.6,0.0,0.0,93.94,60.0,0
2024-01-24 19:00:00,1939.0,-2.0,0.0,0.0,89.57,60.0,0
2024-01-24 20:00:00,1867.0,-2.3,0.0,0.0,76.22,60.0,0
2024-01-24 21:00:00,1737.0,-3.0,0.0,0.0,62.0,60.0,0
2024-01-24 22:00:00,1633.0,-2.3,0.0,0.0,53.59,60.0,0
2024-01-24 23:00:00,1498.0,-2.5,0.0,0.0,50.1,60.0,0
2024-01-25 00:00:00,1442.0,-2.0,0.0,0.0,50.11,40.0,0
2024-01-25 01:00:00,1374.0,-1.3,0.0,0.0,49.61,40.0,0
2024-01-25 02:00:00,1318.0,-1.0,0.0,0.0,48.53,40.0,0
2024-01-25 03:00:00,1349.0,-0.2,0.0,0.0,48.05,40.0,0
2024-01-25 04:00:00,1397.0,0.5,0.0,0.0,51.39,40.0,0
2024-01-25 05:00:00,1503.0,-0.1,0.0,0.0,63.43,40.0,0
2024-01-25 06:00:00,1781.0,-0.2,0.0,0.0,77.31,40.0,0
2024-01-25 07:00:00,1965.0,0.5,0.0,0.0,98.35,40.0,0
2024-01-25 08:00:00,1928.0,-0.7,0.0,7.0,97.52,40.0,0
2024-01-25 09:00:00,1785.0,-2.3,0.0,85.0,89.41,40.0,0
2024-01-25 10:00:00,1687.0,-0.1,0.0,270.0,84.26,40.0,0
2024-01-25 11:00:00,1545.0,1.7,0.0,373.0,78.66,40.0,0
2024-01-25 12:00:00,1490.0,4.1,0.0,418.0,74.95,40.0,0
2024-01-25 13:00:00,1429.0,3.8,0.0,407.0,77.26,40.0,0
2024-01-25 14:00:00,1454.0,4.5,0.0,375.0,83.97,40.0,0
2024-01-25 15:00:00,1551.0,6.5,0.0,266.0,89.11,40.0,0
2024-01-25 16:00:00,1727.0,5.2,0.0,126.0,97.48,40.0,0
2024-01-25 17:00:00,1843.0,0.6,0.0,12.0,118.02,40.0,0
2024-01-25 18:00:00,1918.0,0.4,0.0,0.0,112.77,40.0,0
2024-01-25 19:00:00,1909.0,-1.2,0.0,0.0,111.91,40.0,0
2024-01-25 20:00:00,1835.0,-2.2,0.0,0.0,90.88,40.0,0
2024-01-25 21:00:00,1697.0,-2.6,0.0,0.0,84.67,40.0,0
2024-01-25 22:00:00,1587.0,-2.7,0.0,0.0,78.88,40.0,0
2024-01-25 23:00:00,1475.0,-2.8,0.0,0.0,73.95,40.0,0
2024-01-26 00:00:00,1412.0,-4.5,0.0,0.0,62.8,37.0,0
2024-01-26 01:00:00,1348.0,-2.1,0.0,0.0,62.0,37.0,0
2024-01-26 02:00:00,1322.0,-3.0,0.0,0.0,58.49,37.0,0
2024-01-26 03:00:00,1332.0,-3.9,0.0,0.0,57.89,37.0,0
2024-01-26 04:00:00,1358.0,-2.6,0.0,0.0,64.18,37.0,0
2024-01-26 05:00:00,1481.0,-1.5,0.0,0.0,72.49,37.0,0
2024-01-26 06:00:00,1802.0,-3.3,0.0,0.0,86.45,37.0,0
2024-01-26 07:00:00,1972.0,-4.0,0.0,0.0,120.05,37.0,0
2024-01-26 08:00:00,1930.0,-4.4,0.0,16.0,120.15,37.0,0
2024-01-26 09:00:00,1772.0,-3.6,0.0,87.0,92.87,37.0,0
2024-01-26 10:00:00,1626.0,-1.4,0.0,262.0,84.13,37.0,0
2024-01-26 11:00:00,1532.0,2.6,0.0,349.0,82.67,37.0,0
2024-01-26 12:00:00,1487.0,4.8,0.0,406.0,77.76,37.0,0
2024-01-26 13:00:00,1448.0,5.5,0.0,391.0,76.93,37.0,0
2024-01-26 14:00:00,1529.0,6.0,0.0,326.0,84.39,37.0,0
2024-01-26 15:00:00,1605.0,7.4,0.0,256.0,90.12,37.0,0
2024-01-26 16:00:00,1771.0,2.2,0.0,70.0,97.98,37.0,0
2024-01-26 17:00:00,1837.0,1.2,0.0,8.0,100.65,37.0,0
2024-01-26 18:00:00,1838.0,0.4,0.0,0.0,100.07,37.0,0
2024-01-26 19:00:00,1841.0,-0.1,0.0,0.0,90.16,37.0,0
2024-01-26 20:00:00,1770.0,-1.1,0.0,0.0,82.32,37.0,0
2024-01-26 21:00:00,1636.0,-2.0,0.0,0.0,73.65,37.0,0
2024-01-26 22:00:00,1535.0,-1.5,0.0,0.0,64.11,37.0,0
2024-01-26 23:00:00,1442.0,-3.2,0.0,0.0,62.0,37.0,0
2024-01-27 00:00:00,1361.0,-2.3,0.0,0.0,59.86,20.0,0
2024-01-27 01:00:00,1284.0,-3.3,0.0,0.0,57.12,20.0,0
2024-01-27 02:00:00,1243.0,-4.2,0.0,0.0,58.48,20.0,0
2024-01-27 03:00:00,1278.0,-4.0,0.0,0.0,56.01,20.0,0
2024-01-27 04:00:00,1279.0,-5.8,0.0,0.0,55.92,20.0,0
2024-01-27 05:00:00,1334.0,-4.9,0.0,0.0,57.22,20.0,0
2024-01-27 06:00:00,1471.0,-5.7,0.0,0.0,59.89,20.0,0
2024-01-27 07:00:00,1617.0,-5.9,0.0,0.0,66.63,20.0,0
2024-01-27 08:00:00,1620.0,-5.5,0.0,17.0,79.2,20.0,0
2024-01-27 09:00:00,1495.0,-4.7,0.0,133.0,75.97,20.0,0
2024-01-27 10:00:00,1317.0,-1.5,0.0,271.0,64.17,20.0,0
2024-01-27 11:00:00,1233.0,0.4,0.0,368.0,57.18,20.0,0
2024-01-27 12:00:00,1165.0,1.8,0.0,424.0,55.84,20.0,0
2024-01-27 13:00:00,1111.0,5.5,0.0,416.0,53.88,20.0,0
2024-01-27 14:00:00,1146.0,6.4,0.0,382.0,59.97,20.0,0
2024-01-27 15:00:00,1242.0,6.5,0.0,272.0,73.1,20.0,0
2024-01-27 16:00:00,1449.0,4.3,0.0,135.0,85.76,20.0,0
2024-01-27 17:00:00,1598.0,0.1,0.0,13.0,93.05,20.0,0
2024-01-27 18:00:00,1642.0,-0.8,0.0,0.0,97.23,20.0,0
2024-01-27 19:00:00,1602.0,-1.7,0.0,0.0,93.91,20.0,0
2024-01-27 20:00:00,1555.0,-0.9,0.0,0.0,84.83,20.0,0
2024-01-27 21:00:00,1479.0,-2.0,0.0,0.0,78.44,20.0,0
2024-01-27 22:00:00,1377.0,-3.0,0.0,0.0,75.97,20.0,0
2024-01-27 23:00:00,1287.0,-4.4,0.0,0.0,72.7,20.0,0
2024-01-28 00:00:00,1238.0,-5.5,0.0,0.0,66.77,3.0,0
2024-01-28 01:00:00,1167.0,-6.8,0.0,0.0,60.47,3.0,0
2024-01-28 02:00:00,1158.0,-5.2,0.0,0.0,58.53,3.0,0
2024-01-28 03:00:00,1196.0,-6.8,0.0,0.0,57.84,3.0,0
2024-01-28 04:00:00,1183.0,-6.4,0.0,0.0,58.53,3.0,0
2024-01-28 05:00:00,1225.0,-6.4,0.0,0.0,60.66,3.0,0
2024-01-28 06:00:00,1308.0,-7.1,0.0,0.0,58.21,3.0,0
2024-01-28 07:00:00,1410.0,-9.6,0.0,0.0,64.49,3.0,0
2024-01-28 08:00:00,1423.0,-8.3,0.0,19.0,65.46,3.0,0
2024-01-28 09:00:00,1323.0,-7.4,0.0,149.0,63.11,3.0,0
2024-01-28 10:00:00,1213.0,-4.0,0.0,295.0,60.44,3.0,0
2024-01-28 11:00:00,1144.0,-2.5,0.0,395.0,57.9,3.0,0
2024-01-28 12:00:00,1053.0,1.4,0.0,443.0,54.58,3.0,0
2024-01-28 13:00:00,987.0,2.5,0.0,445.0,52.29,3.0,0
2024-01-28 14:00:00,1031.0,4.3,0.0,398.0,60.91,3.0,0
2024-01-28 15:00:00,1155.0,5.9,0.0,288.0,69.0,3.0,0
2024-01-28 16:00:00,1344.0,4.1,0.0,148.0,79.74,3.0,0
2024-01-28 17:00:00,1532.0,-1.2,0.0,13.0,88.43,3.0,0
2024-01-28 18:00:00,1645.0,-2.6,0.0,0.0,85.99,3.0,0
2024-01-28 19:00:00,1657.0,-4.2,0.0,0.0,83.4,3.0,0
2024-01-28 20:00:00,1577.0,-3.3,0.0,0.0,81.04,3.0,0
2024-01-28 21:00:00,1508.0,-4.8,0.0,0.0,70.63,3.0,0
2024-01-28 22:00:00,1458.0,-6.1,0.0,0.0,66.65,3.0,0
2024-01-28 23:00:00,1361.0,-6.6,0.0,0.0,56.0,3.0,0
2024-01-29 00:00:00,1296.0,-7.1,0.0,0.0,49.97,0.0,0
2024-01-29 01:00:00,1269.0,-7.5,0.0,0.0,47.26,0.0,0
2024-01-29 02:00:00,1250.0,-8.4,0.0,0.0,48.12,0.0,0
2024-01-29 03:00:00,1262.0,-7.2,0.0,0.0,47.97,0.0,0
2024-01-29 04:00:00,1311.0,-8.3,0.0,0.0,51.58,0.0,0
2024-01-29 05:00:00,1460.0,-8.7,0.0,0.0,60.06,0.0,0
2024-01-29 06:00:00,1817.0,-9.4,0.0,0.0,84.51,0.0,0
2024-01-29 07:00:00,2033.0,-9.6,0.0,0.0,96.01,0.0,0
2024-01-29 08:00:00,1914.0,-9.1,0.0,20.0,100.34,0.0,0
2024-01-29 09:00:00,1708.0,-8.4,0.0,151.0,88.39,0.0,0
2024-01-29 10:00:00,1556.0,-6.7,0.0,302.0,78.9,0.0,0
2024-01-29 11:00:00,1412.0,-2.1,0.0,394.0,71.27,0.0,0
2024-01-29 12:00:00,1341.0,-0.3,0.0,451.0,70.24,0.0,0
2024-01-29 13:00:00,1338.0,2.4,0.0,443.0,75.8,0.0,0
2024-01-29 14:00:00,1350.0,3.7,0.0,407.0,83.1,0.0,0
2024-01-29 15:00:00,1499.0,4.5,0.0,293.0,98.09,0.0,0
2024-01-29 16:00:00,1730.0,4.9,0.0,151.0,108.11,0.0,0
2024-01-29 17:00:00,1876.0,-0.6,0.0,14.0,125.33,0.0,0
2024-01-29 18:00:00,1929.0,-3.0,0.0,0.0,116.78,0.0,0
2024-01-29 19:00:00,1912.0,-3.9,0.0,0.0,107.52,0.0,0
2024-01-29 20:00:00,1835.0,-4.2,0.0,0.0,91.2,0.0,0
2024-01-29 21:00:00,1729.0,-6.1,0.0,0.0,85.77,0.0,0
2024-01-29 22:00:00,1584.0,-5.4,0.0,0.0,83.26,0.0,0
2024-01-29 23:00:00,1506.0,-7.0,0.0,0.0,80.29,0.0,0
2024-01-30 00:00:00,1395.0,-6.4,0.0,0.0,71.94,7.0,0
2024-01-30 01:00:00,1382.0,-8.3,0.0,0.0,68.76,7.0,0
2024-01-30 02:00:00,1346.0,-7.5,0.0,0.0,69.37,7.0,0
2024-01-30 03:00:00,1381.0,-8.8,0.0,0.0,67.02,7.0,0
2024-01-30 04:00:00,1418.0,-7.7,0.0,0.0,66.62,7.0,0
2024-01-30 05:00:00,1550.0,-9.0,0.0,0.0,69.37,7.0,0
2024-01-30 06:00:00,1896.0,-9.4,0.0,0.0,85.55,7.0,0
2024-01-30 07:00:00,2100.0,-10.4,0.0,0.0,95.55,7.0,0
2024-01-30 08:00:00,1993.0,-9.2,0.0,22.0,96.1,7.0,0
2024-01-30 09:00:00,1770.0,-7.3,0.0,150.0,84.93,7.0,0
2024-01-30 10:00:00,1604.0,-6.1,0.0,304.0,77.15,7.0,0
2024-01-30 11:00:00,1478.0,-2.8,0.0,399.0,70.1,7.0,0
2024-01-30 12:00:00,1400.0,-0.9,0.0,451.0,68.1,7.0,0
2024-01-30 13:00:00,1377.0,0.9,0.0,450.0,68.23,7.0,0
2024-01-30 14:00:00,1423.0,2.3,0.0,404.0,71.93,7.0,0
2024-01-30 15:00:00,1549.0,3.8,0.0,298.0,85.88,7.0,0
2024-01-30 16:00:00,1771.0,4.4,0.0,154.0,94.1,7.0,0
2024-01-30 17:00:00,1938.0,-0.3,0.0,17.0,100.13,7.0,0
2024-01-30 18:00:00,1983.0,-1.8,0.0,0.0,105.6,7.0,0
2024-01-30 19:00:00,1982.0,-3.8,0.0,0.0,99.05,7.0,0
2024-01-30 20:00:00,1942.0,-4.6,0.0,0.0,94.1,7.0,0
2024-01-30 21:00:00,1795.0,-4.6,0.0,0.0,81.1,7.0,0
2024-01-30 22:00:00,1652.0,-5.9,0.0,0.0,79.16,7.0,0
2024-01-30 23:00:00,1546.0,-6.4,0.0,0.0,72.5,7.0,0
2024-01-31 00:00:00,1484.0,-7.5,0.0,0.0,74.77,67.0,0
2024-01-31 01:00:00,1404.0,-6.6,0.0,0.0,72.48,67.0,0
2024-01-31 02:00:00,1397.0,-7.3,0.0,0.0,70.89,67.0,0
2024-01-31 03:00:00,1455.0,-7.1,0.0,0.0,69.82,67.0,0
2024-01-31 04:00:00,1459.0,-8.8,0.0,0.0,70.18,67.0,0
2024-01-31 05:00:00,1582.0,-7.9,0.0,0.0,75.68,67.0,0
2024-01-31 06:00:00,1926.0,-8.1,0.0,0.0,87.25,67.0,0
2024-01-31 07:00:00,2059.0,-7.3,0.0,0.0,111.76,67.0,0
2024-01-31 08:00:00,1992.0,-7.6,0.0,18.0,123.4,67.0,0
2024-01-31 09:00:00,1799.0,-7.1,0.0,91.0,93.54,67.0,0
2024-01-31 10:00:00,1659.0,-3.9,0.0,317.0,82.98,67.0,0
2024-01-31 11:00:00,1537.0,-1.2,0.0,388.0,77.09,67.0,0
2024-01-31 12:00:00,1425.0,1.7,0.0,430.0,74.91,67.0,0
2024-01-31 13:00:00,1396.0,2.9,0.0,437.0,70.76,67.0,0
2024-01-31 14:00:00,1478.0,3.7,0.0,406.0,79.41,67.0,0
2024-01-31 15:00:00,1606.0,4.1,0.0,183.0,85.16,67.0,0
2024-01-31 16:00:00,1782.0,3.3,0.0,125.0,102.04,67.0,0
2024-01-31 17:00:00,1937.0,0.2,0.0,19.0,107.78,67.0,0
2024-01-31 18:00:00,1953.0,-1.0,0.0,0.0,109.66,67.0,0
2024-01-31 19:00:00,1955.0,-2.1,0.0,0.0,111.63,67.0,0
2024-01-31 20:00:00,1920.0,-3.0,0.0,0.0,101.44,67.0,0
2024-01-31 21:00:00,1762.0,-3.7,0.0,0.0,90.18,67.0,0
2024-01-31 22:00:00,1624.0,-4.3,0.0,0.0,87.54,67.0,0
2024-01-31 23:00:00,1511.0,-4.2,0.0,0.0,74.93,67.0,0
2024-02-01 00:00:00,1450.0,-4.8,0.0,0.0,79.56,57.0,0
2024-02-01 01:00:00,1403.0,-5.6,0.0,0.0,77.66,57.0,0
2024-02-01 02:00:00,1383.0,-5.6,0.0,0.0,71.73,57.0,0
2024-02-01 03:00:00,1406.0,-6.4,0.0,0.0,67.66,57.0,0
2024-02-01 04:00:00,1442.0,-6.0,0.0,0.0,75.1,57.0,0
2024-02-01 05:00:00,1565.0,-7.5,0.0,0.0,87.74,57.0,0
2024-02-01 06:00:00,1853.0,-7.4,0.0,0.0,95.63,57.0,0
2024-02-01 07:00:00,2057.0,-7.6,0.0,0.0,107.68,57.0,0
2024-02-01 08:00:00,1923.0,-8.0,0.0,36.0,99.71,57.0,0
2024-02-01 09:00:00,1714.0,-6.5,0.0,157.0,88.8,57.0,0
2024-02-01 10:00:00,1753.0,-4.3,0.0,228.0,85.72,57.0,0
2024-02-01 11:00:00,1779.0,-2.6,0.0,196.0,81.26,57.0,0
2024-02-01 12:00:00,1636.0,-1.2,0.0,367.0,77.53,57.0,0
