date,consumption,temperature,precipitation,irradiation,cloudiness,holiday
2023-09-23 09:00:00,1289.0,16.7,0.4,30.0,97.0,0.0
2023-09-23 10:00:00,1245.0,16.8,0.0,144.0,97.0,0.0
2023-09-23 11:00:00,1256.0,17.2,0.0,214.0,97.0,0.0
2023-09-23 12:00:00,1306.0,17.5,0.0,107.0,97.0,0.0
2023-09-23 13:00:00,1235.0,17.9,0.0,242.0,97.0,0.0
2023-09-23 14:00:00,1165.0,16.9,0.0,209.0,97.0,0.0
2023-09-23 15:00:00,1100.0,16.1,0.0,210.0,97.0,0.0
2023-09-23 16:00:00,1071.0,16.4,0.0,174.0,97.0,0.0
2023-09-23 17:00:00,1102.0,15.4,0.0,69.0,97.0,0.0
2023-09-23 18:00:00,1151.0,14.9,0.0,12.0,97.0,0.0
2023-09-23 19:00:00,1232.0,14.5,0.0,0.0,97.0,0.0
2023-09-23 20:00:00,1192.0,14.1,0.0,0.0,97.0,0.0
2023-09-23 21:00:00,1089.0,13.9,0.0,0.0,97.0,0.0
2023-09-23 22:00:00,1002.0,13.6,0.0,0.0,97.0,0.0
2023-09-23 23:00:00,897.0,13.4,0.0,0.0,97.0,0.0
2023-09-24 00:00:00,868.0,13.1,0.0,0.0,93.0,0.0
2023-09-24 01:00:00,814.0,12.4,0.0,0.0,93.0,0.0
2023-09-24 02:00:00,803.0,12.5,0.0,0.0,93.0,0.0
2023-09-24 03:00:00,791.0,12.1,0.0,0.0,93.0,0.0
2023-09-24 04:00:00,761.0,11.9,0.0,0.0,93.0,0.0
2023-09-24 05:00:00,781.0,11.7,0.0,0.0,93.0,0.0
2023-09-24 06:00:00,842.0,12.3,0.0,0.0,93.0,0.0
2023-09-24 07:00:00,911.0,12.8,0.0,27.0,93.0,0.0
2023-09-24 08:00:00,996.0,13.1,0.0,58.0,93.0,0.0
2023-09-24 09:00:00,1066.0,13.5,0.0,70.0,93.0,0.0
2023-09-24 10:00:00,1140.0,13.1,0.1,83.0,93.0,0.0
2023-09-24 11:00:00,1170.0,12.2,0.3,77.0,93.0,0.0
2023-09-24 12:00:00,1135.0,11.7,1.0,65.0,93.0,0.0
2023-09-24 13:00:00,1074.0,12.0,0.7,94.0,93.0,0.0
2023-09-24 14:00:00,1018.0,12.3,0.1,138.0,93.0,0.0
2023-09-24 15:00:00,969.0,12.5,0.2,121.0,93.0,0.0
2023-09-24 16:00:00,995.0,12.4,0.4,72.0,93.0,0.0
2023-09-24 17:00:00,1053.0,12.3,0.0,28.0,93.0,0.0
2023-09-24 18:00:00,1120.0,12.0,0.0,9.0,93.0,0.0
2023-09-24 19:00:00,1202.0,11.9,0.0,0.0,93.0,0.0
2023-09-24 20:00:00,1201.0,11.7,0.0,0.0,93.0,0.0
2023-09-24 21:00:00,1105.0,11.6,0.0,0.0,93.0,0.0
2023-09-24 22:00:00,1014.0,11.5,0.0,0.0,93.0,0.0
2023-09-24 23:00:00,955.0,11.4,0.0,0.0,93.0,0.0
2023-09-25 00:00:00,899.0,11.4,0.0,0.0,30.0,0.0
2023-09-25 01:00:00,841.0,11.0,0.0,0.0,30.0,0.0
2023-09-25 02:00:00,842.0,10.0,0.0,0.0,30.0,0.0
2023-09-25 03:00:00,834.0,9.2,0.0,0.0,30.0,0.0
2023-09-25 04:00:00,868.0,8.5,0.0,0.0,30.0,0.0
2023-09-25 05:00:00,961.0,7.2,0.0,0.0,30.0,0.0
2023-09-25 06:00:00,1269.0,6.8,0.0,2.0,30.0,0.0
2023-09-25 07:00:00,1414.0,8.8,0.0,77.0,30.0,0.0
2023-09-25 08:00:00,1462.0,10.0,0.0,48.0,30.0,0.0
2023-09-25 09:00:00,1463.0,10.8,0.0,85.0,30.0,0.0
2023-09-25 10:00:00,1429.0,12.6,0.0,238.0,30.0,0.0
2023-09-25 11:00:00,1393.0,14.1,0.0,280.0,30.0,0.0
2023-09-25 12:00:00,1334.0,15.3,0.0,292.0,30.0,0.0
2023-09-25 13:00:00,1246.0,17.8,0.0,524.0,30.0,0.0
2023-09-25 14:00:00,1197.0,18.5,0.0,372.0,30.0,0.0
2023-09-25 15:00:00,1173.0,19.2,0.0,441.0,30.0,0.0
2023-09-25 16:00:00,1242.0,19.3,0.0,321.0,30.0,0.0
2023-09-25 17:00:00,1287.0,18.3,0.0,141.0,30.0,0.0
2023-09-25 18:00:00,1383.0,15.6,0.0,14.0,30.0,0.0
2023-09-25 19:00:00,1479.0,13.7,0.0,0.0,30.0,0.0
2023-09-25 20:00:00,1435.0,12.9,0.0,0.0,30.0,0.0
2023-09-25 21:00:00,1328.0,11.8,0.0,0.0,30.0,0.0
2023-09-25 22:00:00,1197.0,12.4,0.0,0.0,30.0,0.0
2023-09-25 23:00:00,1082.0,13.0,0.0,0.0,30.0,0.0
2023-09-26 00:00:00,1011.0,12.6,0.0,0.0,27.0,0.0
2023-09-26 01:00:00,968.0,11.9,0.0,0.0,27.0,0.0
2023-09-26 02:00:00,926.0,11.7,0.0,0.0,27.0,0.0
2023-09-26 03:00:00,940.0,10.2,0.0,0.0,27.0,0.0
2023-09-26 04:00:00,969.0,9.8,0.0,0.0,27.0,0.0
2023-09-26 05:00:00,1053.0,10.0,0.0,0.0,27.0,0.0
2023-09-26 06:00:00,1361.0,10.5,0.0,0.0,27.0,0.0
2023-09-26 07:00:00,1449.0,11.7,0.0,73.0,27.0,0.0
2023-09-26 08:00:00,1407.0,14.1,0.0,261.0,27.0,0.0
2023-09-26 09:00:00,1256.0,17.3,0.0,415.0,27.0,0.0
2023-09-26 10:00:00,1113.0,20.6,0.0,560.0,27.0,0.0
2023-09-26 11:00:00,1055.0,21.7,0.0,637.0,27.0,0.0
2023-09-26 12:00:00,999.0,22.8,0.0,661.0,27.0,0.0
2023-09-26 13:00:00,975.0,24.5,0.0,648.0,27.0,0.0
2023-09-26 14:00:00,963.0,24.8,0.0,490.0,27.0,0.0
2023-09-26 15:00:00,1033.0,24.4,0.0,453.0,27.0,0.0
2023-09-26 16:00:00,1121.0,24.0,0.0,322.0,27.0,0.0
2023-09-26 17:00:00,1299.0,22.4,0.0,131.0,27.0,0.0
2023-09-26 18:00:00,1401.0,18.9,0.0,13.0,27.0,0.0
2023-09-26 19:00:00,1499.0,16.9,0.0,0.0,27.0,0.0
2023-09-26 20:00:00,1483.0,15.1,0.0,0.0,27.0,0.0
2023-09-26 21:00:00,1338.0,13.7,0.0,0.0,27.0,0.0
2023-09-26 22:00:00,1219.0,13.5,0.0,0.0,27.0,0.0
2023-09-26 23:00:00,1100.0,12.6,0.0,0.0,27.0,0.0
2023-09-27 00:00:00,1044.0,12.5,0.0,0.0,13.0,0.0
2023-09-27 01:00:00,982.0,12.8,0.0,0.0,13.0,0.0
2023-09-27 02:00:00,979.0,12.0,0.0,0.0,13.0,0.0
2023-09-27 03:00:00,946.0,12.6,0.0,0.0,13.0,0.0
2023-09-27 04:00:00,973.0,10.6,0.0,0.0,13.0,0.0
2023-09-27 05:00:00,1079.0,11.2,0.0,0.0,13.0,0.0
2023-09-27 06:00:00,1377.0,10.6,0.0,3.0,13.0,0.0
2023-09-27 07:00:00,1464.0,11.6,0.0,80.0,13.0,0.0
2023-09-27 08:00:00,1389.0,15.6,0.0,249.0,13.0,0.0
2023-09-27 09:00:00,1217.0,18.9,0.0,413.0,13.0,0.0
2023-09-27 10:00:00,1109.0,21.5,0.0,553.0,13.0,0.0
2023-09-27 11:00:00,1041.0,24.2,0.0,649.0,13.0,0.0
2023-09-27 12:00:00,1025.0,24.4,0.0,681.0,13.0,0.0
2023-09-27 13:00:00,989.0,25.3,0.0,666.0,13.0,0.0
2023-09-27 14:00:00,989.0,24.9,0.0,585.0,13.0,0.0
2023-09-27 15:00:00,1028.0,24.7,0.0,460.0,13.0,0.0
2023-09-27 16:00:00,1136.0,24.1,0.0,309.0,13.0,0.0
2023-09-27 17:00:00,1281.0,22.2,0.0,121.0,13.0,0.0
2023-09-27 18:00:00,1421.0,19.9,0.0,9.0,13.0,0.0
2023-09-27 19:00:00,1521.0,15.8,0.0,0.0,13.0,0.0
2023-09-27 20:00:00,1491.0,13.9,0.0,0.0,13.0,0.0
2023-09-27 21:00:00,1349.0,13.4,0.0,0.0,13.0,0.0
2023-09-27 22:00:00,1245.0,13.3,0.0,0.0,13.0,0.0
2023-09-27 23:00:00,1140.0,11.7,0.0,0.0,13.0,0.0
2023-09-28 00:00:00,1068.0,11.0,0.0,0.0,10.0,0.0
2023-09-28 01:00:00,1021.0,11.0,0.0,0.0,10.0,0.0
2023-09-28 02:00:00,978.0,10.2,0.0,0.0,10.0,0.0
2023-09-28 03:00:00,987.0,11.4,0.0,0.0,10.0,0.0
2023-09-28 04:00:00,1020.0,9.6,0.0,0.0,10.0,0.0
2023-09-28 05:00:00,1101.0,9.1,0.0,0.0,10.0,0.0
2023-09-28 06:00:00,1374.0,8.9,0.0,1.0,10.0,0.0
2023-09-28 07:00:00,1457.0,10.6,0.0,77.0,10.0,0.0
2023-09-28 08:00:00,1388.0,14.6,0.0,244.0,10.0,0.0
2023-09-28 09:00:00,1213.0,17.1,0.0,402.0,10.0,0.0
2023-09-28 10:00:00,1088.0,19.1,0.0,550.0,10.0,0.0
2023-09-28 11:00:00,1057.0,21.6,0.0,643.0,10.0,0.0
2023-09-28 12:00:00,1046.0,23.6,0.0,665.0,10.0,0.0
2023-09-28 13:00:00,1021.0,24.5,0.0,654.0,10.0,0.0
2023-09-28 14:00:00,992.0,24.6,0.0,568.0,10.0,0.0
2023-09-28 15:00:00,1009.0,24.5,0.0,448.0,10.0,0.0
2023-09-28 16:00:00,1132.0,23.5,0.0,302.0,10.0,0.0
2023-09-28 17:00:00,1274.0,21.6,0.0,124.0,10.0,0.0
2023-09-28 18:00:00,1414.0,17.3,0.0,10.0,10.0,0.0
2023-09-28 19:00:00,1513.0,14.8,0.0,0.0,10.0,0.0
2023-09-28 20:00:00,1481.0,13.2,0.0,0.0,10.0,0.0
2023-09-28 21:00:00,1356.0,12.1,0.0,0.0,10.0,0.0
2023-09-28 22:00:00,1229.0,11.3,0.0,0.0,10.0,0.0
2023-09-28 23:00:00,1155.0,10.6,0.0,0.0,10.0,0.0
2023-09-29 00:00:00,1050.0,10.2,0.0,0.0,60.0,0.0
2023-09-29 01:00:00,1002.0,9.7,0.0,0.0,60.0,0.0
2023-09-29 02:00:00,966.0,10.0,0.0,0.0,60.0,0.0
2023-09-29 03:00:00,973.0,8.8,0.0,0.0,60.0,0.0
2023-09-29 04:00:00,974.0,8.6,0.0,0.0,60.0,0.0
2023-09-29 05:00:00,1086.0,8.1,0.0,0.0,60.0,0.0
2023-09-29 06:00:00,1353.0,7.3,0.0,2.0,60.0,0.0
2023-09-29 07:00:00,1449.0,8.6,0.0,76.0,60.0,0.0
2023-09-29 08:00:00,1363.0,11.8,0.0,260.0,60.0,0.0
2023-09-29 09:00:00,1180.0,15.0,0.0,419.0,60.0,0.0
2023-09-29 10:00:00,1061.0,19.1,0.0,559.0,60.0,0.0
2023-09-29 11:00:00,1002.0,21.5,0.0,643.0,60.0,0.0
2023-09-29 12:00:00,979.0,22.9,0.0,671.0,60.0,0.0
2023-09-29 13:00:00,964.0,23.9,0.0,666.0,60.0,0.0
2023-09-29 14:00:00,935.0,24.1,0.0,575.0,60.0,0.0
2023-09-29 15:00:00,993.0,24.2,0.0,447.0,60.0,0.0
2023-09-29 16:00:00,1117.0,23.5,0.0,298.0,60.0,0.0
2023-09-29 17:00:00,1259.0,21.5,0.0,124.0,60.0,0.0
2023-09-29 18:00:00,1382.0,16.7,0.0,9.0,60.0,0.0
2023-09-29 19:00:00,1471.0,13.9,0.0,0.0,60.0,0.0
2023-09-29 20:00:00,1442.0,13.0,0.0,0.0,60.0,0.0
2023-09-29 21:00:00,1289.0,11.7,0.0,0.0,60.0,0.0
2023-09-29 22:00:00,1177.0,10.8,0.0,0.0,60.0,0.0
2023-09-29 23:00:00,1089.0,10.4,0.0,0.0,60.0,0.0
2023-09-30 00:00:00,993.0,10.1,0.0,0.0,60.0,0.0
2023-09-30 01:00:00,938.0,9.2,0.0,0.0,60.0,0.0
2023-09-30 02:00:00,906.0,8.9,0.0,0.0,60.0,0.0
2023-09-30 03:00:00,895.0,9.1,0.0,0.0,60.0,0.0
2023-09-30 04:00:00,886.0,9.2,0.0,0.0,60.0,0.0
2023-09-30 05:00:00,914.0,8.7,0.0,0.0,60.0,0.0
2023-09-30 06:00:00,1028.0,8.3,0.0,1.0,60.0,0.0
2023-09-30 07:00:00,1110.0,9.4,0.0,50.0,60.0,0.0
2023-09-30 08:00:00,1124.0,11.7,0.0,144.0,60.0,0.0
2023-09-30 09:00:00,1097.0,12.7,0.0,72.0,60.0,0.0
2023-09-30 10:00:00,1082.0,14.2,0.0,196.0,60.0,0.0
2023-09-30 11:00:00,1112.0,15.7,0.0,258.0,60.0,0.0
2023-09-30 12:00:00,1021.0,16.5,0.0,171.0,60.0,0.0
2023-09-30 13:00:00,973.0,19.8,0.0,506.0,60.0,0.0
2023-09-30 14:00:00,899.0,20.9,0.0,552.0,60.0,0.0
2023-09-30 15:00:00,928.0,22.3,0.0,440.0,60.0,0.0
2023-09-30 16:00:00,951.0,22.2,0.0,264.0,60.0,0.0
2023-09-30 17:00:00,1026.0,20.5,0.0,111.0,60.0,0.0
2023-09-30 18:00:00,1167.0,17.1,0.0,6.0,60.0,0.0
2023-09-30 19:00:00,1264.0,16.1,0.0,0.0,60.0,0.0
2023-09-30 20:00:00,1216.0,15.1,0.0,0.0,60.0,0.0
2023-09-30 21:00:00,1112.0,15.1,0.0,0.0,60.0,0.0
2023-09-30 22:00:00,1027.0,14.4,0.0,0.0,60.0,0.0
2023-09-30 23:00:00,909.0,12.8,0.0,0.0,60.0,0.0
2023-10-01 00:00:00,864.0,12.0,0.0,0.0,50.0,0.0
2023-10-01 01:00:00,824.0,11.0,0.0,0.0,50.0,0.0
2023-10-01 02:00:00,788.0,10.9,0.0,0.0,50.0,0.0
2023-10-01 03:00:00,795.0,10.7,0.0,0.0,50.0,0.0
2023-10-01 04:00:00,798.0,11.5,0.0,0.0,50.0,0.0
2023-10-01 05:00:00,798.0,11.5,0.0,0.0,50.0,0.0
2023-10-01 06:00:00,863.0,12.3,0.0,0.0,50.0,0.0
2023-10-01 07:00:00,919.0,12.9,0.0,8.0,50.0,0.0
2023-10-01 08:00:00,971.0,13.8,0.0,69.0,50.0,0.0
2023-10-01 09:00:00,933.0,16.4,0.0,357.0,50.0,0.0
2023-10-01 10:00:00,829.0,18.7,0.0,499.0,50.0,0.0
2023-10-01 11:00:00,756.0,19.9,0.0,567.0,50.0,0.0
2023-10-01 12:00:00,690.0,21.6,0.0,578.0,50.0,0.0
2023-10-01 13:00:00,602.0,21.3,0.0,477.0,50.0,0.0
2023-10-01 14:00:00,606.0,22.0,0.0,525.0,50.0,0.0
2023-10-01 15:00:00,651.0,22.0,0.0,409.0,50.0,0.0
2023-10-01 16:00:00,758.0,22.0,0.0,266.0,50.0,0.0
2023-10-01 17:00:00,943.0,20.8,0.0,99.0,50.0,0.0
2023-10-01 18:00:00,1124.0,17.3,0.0,7.0,50.0,0.0
2023-10-01 19:00:00,1253.0,15.3,0.0,0.0,50.0,0.0
2023-10-01 20:00:00,1237.0,14.5,0.0,0.0,50.0,0.0
2023-10-01 21:00:00,1126.0,13.6,0.0,0.0,50.0,0.0
2023-10-01 22:00:00,1052.0,12.9,0.0,0.0,50.0,0.0
2023-10-01 23:00:00,958.0,12.0,0.0,0.0,50.0,0.0
2023-10-02 00:00:00,895.0,11.2,0.0,0.0,40.0,0.0
2023-10-02 01:00:00,857.0,11.2,0.0,0.0,40.0,0.0
2023-10-02 02:00:00,818.0,10.9,0.0,0.0,40.0,0.0
2023-10-02 03:00:00,844.0,11.0,0.0,0.0,40.0,0.0
2023-10-02 04:00:00,857.0,11.0,0.0,0.0,40.0,0.0
2023-10-02 05:00:00,967.0,11.5,0.0,0.0,40.0,0.0
2023-10-02 06:00:00,1279.0,11.7,0.0,0.0,40.0,0.0
2023-10-02 07:00:00,1437.0,12.0,0.0,26.0,40.0,0.0
2023-10-02 08:00:00,1415.0,12.2,0.0,77.0,40.0,0.0
2023-10-02 09:00:00,1280.0,12.7,0.0,145.0,40.0,0.0
2023-10-02 10:00:00,1175.0,13.4,0.0,224.0,40.0,0.0
2023-10-02 11:00:00,1091.0,15.2,0.0,385.0,40.0,0.0
2023-10-02 12:00:00,1060.0,18.7,0.0,629.0,40.0,0.0
2023-10-02 13:00:00,1047.0,21.3,0.0,618.0,40.0,0.0
2023-10-02 14:00:00,1021.0,22.6,0.0,522.0,40.0,0.0
2023-10-02 15:00:00,1051.0,23.0,0.0,350.0,40.0,0.0
2023-10-02 16:00:00,1178.0,23.6,0.0,258.0,40.0,0.0
2023-10-02 17:00:00,1328.0,21.4,0.0,96.0,40.0,0.0
2023-10-02 18:00:00,1466.0,18.0,0.0,6.0,40.0,0.0
2023-10-02 19:00:00,1569.0,16.1,0.0,0.0,40.0,0.0
2023-10-02 20:00:00,1523.0,14.9,0.0,0.0,40.0,0.0
2023-10-02 21:00:00,1381.0,14.0,0.0,0.0,40.0,0.0
2023-10-02 22:00:00,1255.0,12.9,0.0,0.0,40.0,0.0
2023-10-02 23:00:00,1143.0,12.1,0.0,0.0,40.0,0.0
2023-10-03 00:00:00,1062.0,11.8,0.0,0.0,50.0,0.0
2023-10-03 01:00:00,1005.0,11.2,0.0,0.0,50.0,0.0
2023-10-03 02:00:00,993.0,11.9,0.0,0.0,50.0,0.0
2023-10-03 03:00:00,1002.0,11.6,0.0,0.0,50.0,0.0
2023-10-03 04:00:00,1042.0,11.8,0.0,0.0,50.0,0.0
2023-10-03 05:00:00,1080.0,11.7,0.0,0.0,50.0,0.0
2023-10-03 06:00:00,1407.0,11.6,0.0,0.0,50.0,0.0
2023-10-03 07:00:00,1515.0,11.7,0.0,30.0,50.0,0.0
2023-10-03 08:00:00,1452.0,12.0,0.0,110.0,50.0,0.0
2023-10-03 09:00:00,1310.0,13.1,0.0,200.0,50.0,0.0
2023-10-03 10:00:00,1208.0,14.4,0.0,351.0,50.0,0.0
2023-10-03 11:00:00,1127.0,18.1,0.0,596.0,50.0,0.0
2023-10-03 12:00:00,1090.0,21.8,0.0,624.0,50.0,0.0
2023-10-03 13:00:00,1029.0,23.8,0.0,613.0,50.0,0.0
2023-10-03 14:00:00,1023.0,25.9,0.0,523.0,50.0,0.0
2023-10-03 15:00:00,1084.0,25.2,0.0,408.0,50.0,0.0
2023-10-03 16:00:00,1173.0,24.2,0.0,232.0,50.0,0.0
2023-10-03 17:00:00,1344.0,22.6,0.0,84.0,50.0,0.0
2023-10-03 18:00:00,1497.0,20.9,0.0,3.0,50.0,0.0
2023-10-03 19:00:00,1564.0,18.1,0.0,0.0,50.0,0.0
2023-10-03 20:00:00,1504.0,15.7,0.0,0.0,50.0,0.0
2023-10-03 21:00:00,1372.0,14.5,0.0,0.0,50.0,0.0
2023-10-03 22:00:00,1240.0,13.7,0.0,0.0,50.0,0.0
2023-10-03 23:00:00,1183.0,12.8,0.0,0.0,50.0,0.0
2023-10-04 00:00:00,1066.0,12.1,0.0,0.0,63.0,0.0
2023-10-04 01:00:00,1046.0,11.9,0.0,0.0,63.0,0.0
2023-10-04 02:00:00,1016.0,11.4,0.0,0.0,63.0,0.0
2023-10-04 03:00:00,1026.0,10.2,0.0,0.0,63.0,0.0
2023-10-04 04:00:00,1044.0,10.5,0.0,0.0,63.0,0.0
2023-10-04 05:00:00,1141.0,10.0,0.0,0.0,63.0,0.0
2023-10-04 06:00:00,1382.0,10.0,0.0,0.0,63.0,0.0
2023-10-04 07:00:00,1539.0,10.6,0.0,49.0,63.0,0.0
2023-10-04 08:00:00,1488.0,13.7,0.0,211.0,63.0,0.0
2023-10-04 09:00:00,1413.0,15.2,0.0,99.0,63.0,0.0
2023-10-04 10:00:00,1408.0,16.1,0.0,143.0,63.0,0.0
2023-10-04 11:00:00,1413.0,17.5,0.0,86.0,63.0,0.0
2023-10-04 12:00:00,1413.0,18.2,0.0,128.0,63.0,0.0
2023-10-04 13:00:00,1445.0,17.5,0.0,49.0,63.0,0.0
2023-10-04 14:00:00,1461.0,15.6,0.2,27.0,63.0,0.0
2023-10-04 15:00:00,1400.0,15.7,0.0,44.0,63.0,0.0
2023-10-04 16:00:00,1373.0,15.7,0.0,24.0,63.0,0.0
2023-10-04 17:00:00,1395.0,15.5,0.0,16.0,63.0,0.0
2023-10-04 18:00:00,1474.0,15.3,0.0,0.0,63.0,0.0
2023-10-04 19:00:00,1559.0,15.0,0.0,0.0,63.0,0.0
2023-10-04 20:00:00,1498.0,14.6,0.0,0.0,63.0,0.0
2023-10-04 21:00:00,1371.0,12.8,0.0,0.0,63.0,0.0
2023-10-04 22:00:00,1253.0,11.0,0.0,0.0,63.0,0.0
2023-10-04 23:00:00,1152.0,10.9,0.0,0.0,63.0,0.0
2023-10-05 00:00:00,1083.0,10.7,0.0,0.0,80.0,0.0
2023-10-05 01:00:00,1031.0,10.7,0.0,0.0,80.0,0.0
2023-10-05 02:00:00,1003.0,9.3,0.0,0.0,80.0,0.0
2023-10-05 03:00:00,999.0,10.0,0.0,0.0,80.0,0.0
2023-10-05 04:00:00,1025.0,10.4,0.0,0.0,80.0,0.0
2023-10-05 05:00:00,1121.0,10.4,0.0,0.0,80.0,0.0
2023-10-05 06:00:00,1390.0,10.1,0.0,0.0,80.0,0.0
2023-10-05 07:00:00,1512.0,10.2,0.0,34.0,80.0,0.0
2023-10-05 08:00:00,1478.0,10.7,0.0,110.0,80.0,0.0
2023-10-05 09:00:00,1339.0,12.4,0.0,331.0,80.0,0.0
2023-10-05 10:00:00,1196.0,15.2,0.0,499.0,80.0,0.0
2023-10-05 11:00:00,1110.0,17.5,0.0,608.0,80.0,0.0
2023-10-05 12:00:00,1071.0,18.7,0.0,620.0,80.0,0.0
2023-10-05 13:00:00,1015.0,19.5,0.0,588.0,80.0,0.0
2023-10-05 14:00:00,1054.0,19.8,0.0,380.0,80.0,0.0
2023-10-05 15:00:00,1063.0,20.2,0.0,495.0,80.0,0.0
2023-10-05 16:00:00,1253.0,19.1,0.0,139.0,80.0,0.0
2023-10-05 17:00:00,1328.0,17.5,0.0,88.0,80.0,0.0
2023-10-05 18:00:00,1487.0,14.8,0.0,2.0,80.0,0.0
2023-10-05 19:00:00,1539.0,13.9,0.0,0.0,80.0,0.0
2023-10-05 20:00:00,1515.0,13.3,0.0,0.0,80.0,0.0
2023-10-05 21:00:00,1356.0,13.0,0.0,0.0,80.0,0.0
2023-10-05 22:00:00,1270.0,12.9,0.0,0.0,80.0,0.0
2023-10-05 23:00:00,1145.0,12.4,0.0,0.0,80.0,0.0
2023-10-06 00:00:00,1071.0,12.3,0.0,0.0,10.0,0.0
2023-10-06 01:00:00,1012.0,11.7,0.0,0.0,10.0,0.0
2023-10-06 02:00:00,986.0,11.3,0.0,0.0,10.0,0.0
2023-10-06 03:00:00,969.0,10.3,0.0,0.0,10.0,0.0
2023-10-06 04:00:00,1014.0,9.3,0.0,0.0,10.0,0.0
2023-10-06 05:00:00,1072.0,8.1,0.0,0.0,10.0,0.0
2023-10-06 06:00:00,1368.0,7.9,0.0,0.0,10.0,0.0
2023-10-06 07:00:00,1527.0,8.3,0.0,52.0,10.0,0.0
2023-10-06 08:00:00,1435.0,11.6,0.0,223.0,10.0,0.0
2023-10-06 09:00:00,1269.0,14.9,0.0,377.0,10.0,0.0
2023-10-06 10:00:00,1163.0,16.8,0.0,500.0,10.0,0.0
2023-10-06 11:00:00,1083.0,18.8,0.0,598.0,10.0,0.0
2023-10-06 12:00:00,1046.0,19.5,0.0,614.0,10.0,0.0
2023-10-06 13:00:00,1003.0,19.8,0.0,608.0,10.0,0.0
2023-10-06 14:00:00,983.0,20.7,0.0,510.0,10.0,0.0
2023-10-06 15:00:00,1055.0,20.4,0.0,406.0,10.0,0.0
2023-10-06 16:00:00,1178.0,19.4,0.0,215.0,10.0,0.0
2023-10-06 17:00:00,1341.0,16.6,0.0,57.0,10.0,0.0
2023-10-06 18:00:00,1479.0,14.1,0.0,4.0,10.0,0.0
2023-10-06 19:00:00,1570.0,12.1,0.0,0.0,10.0,0.0
2023-10-06 20:00:00,1459.0,10.8,0.0,0.0,10.0,0.0
2023-10-06 21:00:00,1341.0,10.0,0.0,0.0,10.0,0.0
2023-10-06 22:00:00,1234.0,9.4,0.0,0.0,10.0,0.0
2023-10-06 23:00:00,1125.0,8.8,0.0,0.0,10.0,0.0
2023-10-07 00:00:00,1026.0,8.4,0.0,0.0,57.0,0.0
2023-10-07 01:00:00,1005.0,7.5,0.0,0.0,57.0,0.0
2023-10-07 02:00:00,983.0,7.0,0.0,0.0,57.0,0.0
2023-10-07 03:00:00,957.0,6.2,0.0,0.0,57.0,0.0
2023-10-07 04:00:00,956.0,5.8,0.0,0.0,57.0,0.0
2023-10-07 05:00:00,965.0,5.4,0.0,0.0,57.0,0.0
2023-10-07 06:00:00,1116.0,5.6,0.0,0.0,57.0,0.0
2023-10-07 07:00:00,1205.0,6.4,0.0,33.0,57.0,0.0
2023-10-07 08:00:00,1197.0,7.6,0.0,118.0,57.0,0.0
2023-10-07 09:00:00,1065.0,9.1,0.0,218.0,57.0,0.0
2023-10-07 10:00:00,956.0,11.0,0.0,426.0,57.0,0.0
2023-10-07 11:00:00,854.0,15.9,0.0,604.0,57.0,0.0
2023-10-07 12:00:00,761.0,18.0,0.0,626.0,57.0,0.0
2023-10-07 13:00:00,713.0,20.2,0.0,616.0,57.0,0.0
2023-10-07 14:00:00,732.0,21.9,0.0,510.0,57.0,0.0
2023-10-07 15:00:00,787.0,22.6,0.0,394.0,57.0,0.0
2023-10-07 16:00:00,915.0,23.3,0.0,245.0,57.0,0.0
2023-10-07 17:00:00,1058.0,19.3,0.0,81.0,57.0,0.0
2023-10-07 18:00:00,1239.0,16.4,0.0,3.0,57.0,0.0
2023-10-07 19:00:00,1297.0,15.7,0.0,0.0,57.0,0.0
2023-10-07 20:00:00,1254.0,15.4,0.0,0.0,57.0,0.0
2023-10-07 21:00:00,1155.0,14.9,0.0,0.0,57.0,0.0
2023-10-07 22:00:00,1096.0,14.6,0.0,0.0,57.0,0.0
2023-10-07 23:00:00,1016.0,14.2,0.0,0.0,57.0,0.0
2023-10-08 00:00:00,962.0,12.2,0.0,0.0,67.0,0.0
2023-10-08 01:00:00,905.0,11.2,0.0,0.0,67.0,0.0
2023-10-08 02:00:00,848.0,10.8,0.0,0.0,67.0,0.0
2023-10-08 03:00:00,877.0,10.8,0.0,0.0,67.0,0.0
2023-10-08 04:00:00,859.0,9.6,0.0,0.0,67.0,0.0
2023-10-08 05:00:00,886.0,9.9,0.0,0.0,67.0,0.0
2023-10-08 06:00:00,909.0,9.6,0.0,0.0,67.0,0.0
2023-10-08 07:00:00,978.0,9.6,0.0,22.0,67.0,0.0
2023-10-08 08:00:00,1043.0,12.1,0.0,141.0,67.0,0.0
2023-10-08 09:00:00,1016.0,15.9,0.0,377.0,67.0,0.0
2023-10-08 10:00:00,953.0,17.8,0.0,324.0,67.0,0.0
2023-10-08 11:00:00,936.0,19.7,0.0,401.0,67.0,0.0
2023-10-08 12:00:00,885.0,21.5,0.0,494.0,67.0,0.0
2023-10-08 13:00:00,829.0,23.3,0.0,488.0,67.0,0.0
2023-10-08 14:00:00,803.0,24.6,0.0,577.0,67.0,0.0
2023-10-08 15:00:00,877.0,24.3,0.0,305.0,67.0,0.0
2023-10-08 16:00:00,958.0,23.8,0.0,225.0,67.0,0.0
2023-10-08 17:00:00,1047.0,21.3,0.0,58.0,67.0,0.0
2023-10-08 18:00:00,1212.0,17.8,0.0,2.0,67.0,0.0
