station id, station name, valid,T [°C],količina padavin [mm],globalno sev. [W/m2]
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 14:30,13.7,0,226
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 14:40,13.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 14:50,14.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 15:00,13.5,0,154
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 15:10,13.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 15:20,13.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 15:30,13,0,95
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 15:40,12.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 15:50,12.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 16:00,12.1,0,21
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 16:10,11.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 16:20,12,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 16:30,11.7,0,4
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 16:40,11.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 16:50,11.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 17:00,11.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 17:10,10.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 17:20,9.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 17:30,9.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 17:40,9.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 17:50,10.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 18:00,9.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 18:10,9.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 18:20,9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 18:30,9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 18:40,6.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 18:50,5.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 19:00,6.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 19:10,5.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 19:20,5.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 19:30,4.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 19:40,3.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 19:50,2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 20:00,2.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 20:10,2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 20:20,2.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 20:30,2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 20:40,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 20:50,1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 21:00,1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 21:10,0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 21:20,0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 21:30,1.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 21:40,1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 21:50,-0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 22:00,0.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 22:10,0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 22:20,0.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 22:30,0,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 22:40,0.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 22:50,-0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 23:00,0.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 23:10,-0.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 23:20,-0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 23:30,-0.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 23:40,-0.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-23 23:50,-0.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 00:00,-0.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 00:10,-0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 00:20,-0.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 00:30,-1.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 00:40,-1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 00:50,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 01:00,-1.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 01:10,-0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 01:20,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 01:30,-1.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 01:40,-1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 01:50,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 02:00,-1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 02:10,-2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 02:20,-2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 02:30,-1.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 02:40,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 02:50,-1.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 03:00,-1.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 03:10,-1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 03:20,-1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 03:30,-2.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 03:40,-2.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 03:50,-2.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 04:00,-2.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 04:10,-2.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 04:20,-1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 04:30,-1.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 04:40,-2.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 04:50,-2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 05:00,-2.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 05:10,-1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 05:20,-3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 05:30,-2.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 05:40,-1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 05:50,-2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 06:00,-2.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 06:10,-2.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 06:20,-2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 06:30,-2.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 06:40,-2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 06:50,-1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 07:00,-2.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 07:10,-2.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 07:20,-2.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 07:30,-2.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 07:40,-2.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 07:50,-2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 08:00,-1.7,0,3
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 08:10,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 08:20,-0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 08:30,-0.6,0,13
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 08:40,-0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 08:50,-0.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 09:00,-0.9,0,30
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 09:10,-0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 09:20,-0.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 09:30,-0.5,0,39
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 09:40,-0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 09:50,-0.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 10:00,-0.2,0,45
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 10:10,0,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 10:20,0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 10:30,0.1,0,60
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 10:40,0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 10:50,0.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 11:00,0.4,0,73
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 11:10,0.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 11:20,0.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 11:30,1.5,0,132
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 11:40,1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 11:50,2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 12:00,2.5,0,184
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 12:10,3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 12:20,3.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 12:30,3.2,0,199
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 12:40,3.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 12:50,3.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 13:00,3.7,0,184
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 13:10,3.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 13:20,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 13:30,4.6,0,162
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 13:40,4.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 13:50,5.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 14:00,4.9,0,145
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 14:10,5.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 14:20,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 14:30,4.7,0,112
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 14:40,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 14:50,4.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 15:00,4.7,0,73
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 15:10,4.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 15:20,4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 15:30,4.1,0,33
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 15:40,3.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 15:50,3.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 16:00,3.2,0,15
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 16:10,2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 16:20,2.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 16:30,2.6,0,5
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 16:40,2.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 16:50,1.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 17:00,2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 17:10,2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 17:20,1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 17:30,1.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 17:40,1.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 17:50,1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 18:00,1.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 18:10,1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 18:20,1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 18:30,1.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 18:40,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 18:50,1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 19:00,1.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 19:10,1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 19:20,0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 19:30,1.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 19:40,1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 19:50,1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 20:00,0.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 20:10,1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 20:20,0.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 20:30,1.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 20:40,1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 20:50,0.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 21:00,1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 21:10,1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 21:20,1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 21:30,1.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 21:40,0.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 21:50,0.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 22:00,1.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 22:10,1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 22:20,1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 22:30,1.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 22:40,1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 22:50,1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 23:00,1.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 23:10,1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 23:20,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 23:30,2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 23:40,2.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-24 23:50,2.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 00:00,2.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 00:10,2.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 00:20,2.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 00:30,2.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 00:40,3.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 00:50,3.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 01:00,3.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 01:10,3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 01:20,3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 01:30,2.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 01:40,3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 01:50,3.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 02:00,3.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 02:10,3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 02:20,3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 02:30,3.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 02:40,2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 02:50,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 03:00,1.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 03:10,1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 03:20,1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 03:30,1.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 03:40,1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 03:50,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 04:00,2.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 04:10,1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 04:20,2.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 04:30,2.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 04:40,1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 04:50,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 05:00,1.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 05:10,0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 05:20,0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 05:30,0.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 05:40,0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 05:50,0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 06:00,0.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 06:10,1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 06:20,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 06:30,2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 06:40,2.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 06:50,2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 07:00,2.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 07:10,1.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 07:20,1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 07:30,1.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 07:40,0.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 07:50,0.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 08:00,0.3,0,6
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 08:10,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 08:20,2.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 08:30,2.3,0,25
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 08:40,1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 08:50,1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 09:00,1.7,0,54
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 09:10,2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 09:20,2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 09:30,2.5,0,85
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 09:40,3.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 09:50,3.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 10:00,4,0,110
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 10:10,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 10:20,6.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 10:30,7.2,0,255
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 10:40,8.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 10:50,8.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 11:00,9.7,0,306
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 11:10,10.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 11:20,11,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 11:30,11.4,0,374
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 11:40,11.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 11:50,12.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 12:00,12.4,0,351
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 12:10,12.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 12:20,13.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 12:30,12.5,0,327
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 12:40,12.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 12:50,12.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 13:00,13,0,250
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 13:10,12.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 13:20,12.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 13:30,13.1,0,253
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 13:40,12.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 13:50,12.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 14:00,12.5,0,262
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 14:10,12.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 14:20,12.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 14:30,11.8,0,168
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 14:40,11.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 14:50,11.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 15:00,11.4,0,97
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 15:10,11.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 15:20,11.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 15:30,10.8,0,65
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 15:40,10.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 15:50,10.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 16:00,10.5,0,40
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 16:10,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 16:20,9.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 16:30,9.8,0,12
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 16:40,9.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 16:50,8.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 17:00,7.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 17:10,7.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 17:20,6.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 17:30,5.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 17:40,6.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 17:50,6.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 18:00,5.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 18:10,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 18:20,4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 18:30,4.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 18:40,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 18:50,4.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 19:00,5.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 19:10,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 19:20,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 19:30,4.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 19:40,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 19:50,4.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 20:00,4.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 20:10,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 20:20,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 20:30,3.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-12-25 20:40,3,,
